vitaminwoman.com,1,2015-04-14,2015-10-11,vitamin woman,49,89,81,35,34,38,38,67,59,61,0,68,57,39,49,69,71,59,83,20,30,59,30,0,69,23,19,67,77,97,20,23,56,19,56,38,49,60,23,45,38,48,38,48,90,56,78,37,46,65,57,40,89,77,75,75,19,67,39,34,44,28,67,59,30,22,23,48,20,66,75,38,29,34,100,37,55,56,76,40,57,34,37,56,38,29,30,69,45,75,75,38,48,50,45,22,95,77,72,29,20,69,46,76,47,76,59,60,0,34,47,65,47,57,30,34,23,19,55,47,47,20,91,45,29,18,55,48,49,45,68,65,64,28,76,39,69,22,64,18,65,38,59,46,34,19,37,47,38,60,35,45,19,28,28,38,40,46,58,85,57,57,60,21,36,70,85,57,48,68,20,36,47,57,48,39,59,51,24,47,38
iqbspace.com,1,2018-02-08,2018-08-07,qb space,0,0,0,0,0,47,0,0,0,0,0,56,0,48,48,0,100,0,58,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,46,0,49,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,46,0,47,0,0,0,59,0,0,0,0,0,0,0,0,47,0,0,0,58,0,0
shellywindover.com,1,2018-02-08,2018-08-07,wind,90,91,85,81,82,85,85,91,93,88,80,79,81,84,83,85,85,79,79,84,84,81,81,87,80,86,88,88,89,90,88,89,90,88,90,89,92,90,92,86,90,88,90,92,90,87,87,90,88,87,89,91,88,89,91,90,95,98,98,92,96,93,92,93,94,97,90,88,82,93,95,96,96,90,91,98,94,90,89,87,84,84,86,88,86,91,82,83,82,89,86,86,82,85,83,82,90,86,88,89,85,83,84,91,90,94,93,91,85,87,89,89,93,89,87,81,83,91,93,89,90,87,84,84,87,85,87,86,85,86,84,100,91,87,86,83,84,84,93,87,88,86,84,86,81,81,82,80,82,82,83,81,81,84,83,82,83,83,81,84,87,83,87,87,85,83,85,86,87,86,85,86,82,88,86,85,94,91,86,86,92
group-vd.com,1,2018-02-05,2018-08-04,group vd,0,0,34,0,0,0,0,32,0,34,38,0,32,0,0,0,34,39,0,0,0,33,33,0,0,0,32,0,32,32,0,0,75,0,0,0,0,34,0,38,0,0,32,0,33,0,37,0,31,31,0,33,37,0,0,47,0,0,33,0,0,31,0,33,34,37,59,0,0,0,0,0,65,38,0,31,31,31,32,33,0,38,0,31,0,0,100,38,0,63,0,0,0,34,0,0,0,0,70,0,34,0,0,32,0,0,0,34,38,38,0,31,31,31,33,0,0,0,0,62,0,33,0,0,32,0,30,63,0,0,0,0,0,0,63,0,38,0,0,0,63,0,66,39,0,0,32,0,0,0,0,0,31,31,0,0,33,0,0,0,0,0,33,0,0,0,32,0,0,0,34,0,0,0,48,0,0,0,0,0,32
allo-pic.com,1,2018-05-02,2018-10-29,o pic,45,52,53,43,52,40,48,52,59,55,55,50,52,44,53,66,57,58,68,57,85,65,62,70,94,100,82,58,56,73,59,80,68,66,72,81,61,50,59,66,56,51,53,32,46,77,69,62,56,70,51,80,54,59,62,70,67,48,39,58,72,49,67,63,69,77,78,82,81,59,47,51,49,75,65,72,60,53,56,64,64,69,64,33,47,50,68,52,59,64,56,55,59,46,70,49,53,48,56,62,48,55,69,36,43,46,51,63,54,69,48,35,66,43,68,57,66,43,67,46,52,39,45,47,28,52,46,50,61,59,56,46,58,45,37,47,57,52,53,32,56,41,62,79,52,54,51,62,42,56,60,59,70,43,55,53,43,53,57,41,65,57,42,43,82,52,45,52,44,51,38,49,48,44,52,47,57,53,54,54,36
parisfootwear.com,1,2015-07-15,2016-01-11,paris footwear,0,43,0,0,0,83,84,0,0,0,100,0,0,43,0,43,0,51,52,0,0,0,0,44,0,0,0,0,85,0,0,0,0,0,41,42,0,0,0,0,42,0,0,0,0,0,0,41,0,0,0,0,0,0,41,42,0,42,0,0,0,82,0,0,0,0,51,0,0,0,0,41,43,49,48,0,0,0,84,0,50,0,41,41,0,0,0,0,0,0,0,0,42,44,0,100,0,84,0,0,0,0,0,0,41,0,65,0,50,0,0,0,0,41,0,0,49,0,40,0,0,0,0,0,0,0,0,42,0,0,49,0,0,82,42,86,50,0,0,0,41,0,0,0,0,0,41,41,0,0,51,0,41,41,0,0,43,0,0,41,42,41,0,0,0,51,0,42,0,43,0,0,51,42,0,0,0,0,52,0,0
tuturibbon.com,1,2018-02-07,2018-08-06,tutu ribbon,30,31,0,48,23,20,29,20,20,63,23,47,0,100,20,20,21,24,24,20,0,20,41,31,24,31,20,39,40,20,41,23,0,0,57,20,30,31,23,0,19,20,19,40,62,54,45,19,19,38,58,31,23,23,19,19,19,0,40,0,23,39,20,40,0,22,24,25,20,19,39,29,20,38,23,0,19,0,33,20,23,47,19,19,19,20,0,35,0,19,38,20,60,0,23,0,19,49,21,46,0,32,24,20,19,19,30,21,0,23,19,38,19,19,20,24,0,19,0,77,0,20,35,23,20,19,38,19,0,23,0,19,19,29,0,20,0,23,19,19,0,19,20,24,23,19,19,0,19,21,0,0,19,29,19,20,0,0,47,32,0,20,21,0,25,25,19,19,39,20,21,0,24,20,20,20,20,21,24,24,29
obisposol.com,1,2018-02-06,2018-08-05,sol,92,89,88,84,83,89,90,88,86,86,83,79,86,89,89,87,85,82,81,81,83,83,84,86,85,87,88,91,89,88,89,84,85,88,89,89,89,88,84,84,91,89,94,95,89,84,88,92,92,90,90,90,84,86,85,89,91,91,87,87,84,90,88,86,82,81,81,80,91,89,87,86,88,85,84,91,88,91,92,90,90,90,93,93,92,94,89,85,85,95,94,93,92,92,86,89,91,91,90,94,96,87,87,97,95,94,93,93,85,87,96,97,98,94,94,88,91,99,97,96,97,93,88,86,99,97,94,93,95,94,93,97,96,96,94,94,92,94,95,94,93,89,91,87,88,94,92,88,89,90,86,89,91,92,93,90,88,86,85,96,96,95,94,93,92,91,100,92,93,94,93,91,87,91,91,92,90,90,85,88,92
southfloridaforum.com,1,2015-07-13,2016-01-09,south florida forum,32,32,0,75,0,0,31,31,32,0,38,0,32,32,48,0,33,38,38,54,33,0,0,100,76,38,0,32,0,63,33,37,0,31,61,31,0,33,37,0,52,0,31,0,33,37,73,31,30,46,0,33,0,36,0,61,0,0,32,37,36,31,31,32,49,0,38,39,33,0,31,62,32,37,0,30,30,31,0,48,0,37,31,31,62,31,32,38,37,0,0,0,0,0,0,37,31,31,34,0,0,37,75,31,31,31,32,0,37,0,46,0,31,0,0,0,37,31,0,30,0,32,0,37,32,30,0,0,32,0,0,31,30,31,31,32,37,0,30,30,0,0,32,38,0,0,46,0,0,33,0,0,31,0,31,0,32,76,0,0,31,31,0,0,39,0,31,31,0,0,0,39,76,31,0,32,0,66,0,39,31
percowear.com,1,2018-03-02,2018-08-29,co wear,70,40,16,71,75,68,49,29,45,42,82,63,39,64,55,70,31,59,66,65,51,60,41,36,70,64,44,22,49,49,77,57,57,33,48,53,30,25,23,41,44,77,34,44,56,63,45,100,52,38,72,60,74,56,43,81,63,64,50,46,40,43,44,69,71,44,42,55,71,43,57,68,45,34,90,66,61,48,68,45,75,87,52,43,58,44,20,58,63,43,43,58,44,51,46,52,38,19,42,54,31,64,53,44,33,58,55,56,29,69,47,42,38,72,35,70,64,72,19,47,43,15,41,63,44,37,65,29,45,57,51,66,42,24,53,25,52,26,65,33,57,24,55,59,64,52,52,52,34,46,88,46,62,52,48,51,51,24,53,24,39,39,61,32,49,36,43,44,73,25,62,90,41,58,58,64,40,57,18,24,49
mg1987.com,1,2015-07-28,2016-01-24,1987 1987,70,69,65,72,76,73,67,69,66,68,73,77,68,70,73,74,80,86,100,84,82,80,72,78,84,94,76,78,76,79,75,75,86,78,69,77,74,76,77,83,73,73,67,70,71,72,78,73,70,68,66,69,72,70,73,73,73,73,76,75,75,75,71,74,72,76,74,87,72,70,69,69,65,68,73,68,70,70,70,70,68,68,67,64,70,65,65,69,66,74,70,69,68,64,68,69,67,68,70,67,68,67,70,69,73,71,72,66,71,74,71,71,85,74,68,70,71,68,67,67,66,70,67,71,68,64,68,72,66,69,69,64,66,65,61,64,66,68,62,64,68,64,66,67,71,68,74,67,66,66,63,73,70,64,73,60,68,67,73,65,65,64,62,66,71,74,67,69,68,66,84,77,68,66,76,71,68,71,68,70,66
ailfn.com,1,2015-08-03,2016-01-30,fn,78,84,84,82,82,78,80,82,73,83,83,86,80,79,84,80,75,82,88,78,81,77,77,70,81,84,77,82,75,83,80,83,75,84,77,80,80,74,75,83,76,75,76,77,77,74,83,76,78,72,75,78,80,83,85,85,82,84,74,81,94,88,83,80,78,78,82,84,77,90,83,80,79,80,85,81,80,81,80,84,75,84,81,81,77,76,81,83,80,88,81,83,75,80,78,90,84,82,95,88,89,81,83,92,85,79,82,89,83,92,92,84,84,77,78,86,87,92,83,88,84,83,89,89,88,80,83,76,83,88,91,85,83,74,81,77,82,94,95,78,69,75,81,80,89,90,79,70,82,78,87,100,86,84,81,73,74,84,85,82,80,77,84,79,87,89,84,80,78,83,83,84,86,84,77,75,83,84,79,85,85
brandywilliamsphoto.com,1,2018-02-19,2018-08-18,brandy photo,0,29,44,33,0,28,0,0,0,30,33,33,28,28,28,43,39,68,67,0,29,29,29,30,67,49,28,27,28,28,59,33,0,27,0,41,28,0,65,0,0,27,41,28,29,32,32,68,27,54,0,0,0,63,41,0,0,42,43,0,0,36,28,0,29,0,0,0,29,0,27,27,28,33,32,54,27,54,28,28,33,33,27,27,41,27,0,0,43,27,27,0,47,29,33,0,27,28,0,0,29,0,100,0,0,0,42,39,33,33,36,27,27,0,28,0,33,27,26,27,40,28,66,33,28,26,0,55,43,32,32,27,27,54,36,28,33,33,0,26,27,27,28,33,33,27,27,41,27,59,66,32,27,27,27,27,29,33,0,55,27,28,59,30,0,57,55,27,28,28,29,35,34,55,0,42,28,29,34,34,28
delraybeachpages.com,1,2016-11-19,2017-05-18,beach pages,71,83,65,47,55,66,68,57,58,72,47,51,58,76,51,46,83,72,61,66,73,57,43,44,49,45,56,54,61,56,60,50,65,66,49,64,51,48,32,68,75,65,51,67,45,46,33,82,55,60,64,59,46,45,63,59,78,63,59,50,39,81,73,69,60,57,57,58,79,76,68,81,62,54,56,62,53,52,53,63,49,68,54,81,76,52,50,42,46,47,80,94,69,76,55,36,60,82,87,61,55,58,26,82,70,55,53,86,57,38,56,54,52,75,53,49,72,67,60,73,70,64,59,32,55,77,53,73,66,54,60,72,64,91,70,76,60,71,60,72,82,61,74,54,44,71,64,84,64,64,71,34,94,57,81,88,76,52,66,67,78,71,63,56,36,70,99,89,69,73,89,60,32,87,83,87,88,100,61,46,80
challenger-wheels.com,1,2018-02-05,2018-08-04,challenger wheels,62,42,37,42,61,26,0,46,53,28,41,48,23,35,59,53,43,49,28,71,72,0,54,37,42,55,52,52,18,35,61,27,40,45,51,46,70,36,54,41,26,68,57,35,73,41,47,51,33,56,34,62,67,79,34,28,29,58,36,20,47,34,29,47,54,20,21,43,48,40,28,34,53,41,40,61,28,45,29,18,27,48,59,57,34,52,62,31,54,51,42,29,17,54,54,61,45,43,37,46,46,21,69,75,28,40,24,60,48,75,50,56,25,34,18,31,34,23,66,17,51,44,55,41,17,50,61,57,53,34,40,28,34,17,34,62,83,47,55,25,42,40,42,49,27,34,25,25,40,42,28,41,56,56,40,34,54,52,31,40,46,46,18,50,79,36,68,17,26,35,55,100,21,29,0,44,30,43,32,50,46
ultimateleadform.com,1,2018-02-06,2018-08-05,lead form,51,66,29,39,33,69,27,46,52,34,16,38,32,51,61,61,43,22,17,28,29,75,43,39,33,33,32,23,14,65,39,22,16,49,36,41,37,72,11,60,23,50,59,60,62,11,32,63,57,36,46,47,16,37,63,36,77,55,52,27,32,54,100,33,34,42,22,11,71,81,36,32,47,21,53,40,53,45,59,43,22,27,58,63,45,73,28,43,65,63,80,63,60,33,32,43,54,46,39,37,77,22,33,41,31,68,42,29,22,33,49,31,49,23,61,33,38,50,39,62,71,28,0,32,32,44,26,55,71,27,32,31,53,49,36,28,22,27,44,35,27,49,61,22,27,49,40,45,37,53,22,16,18,31,32,32,43,33,39,32,23,18,29,35,23,46,45,41,27,61,24,34,44,46,55,70,28,63,56,11,32
homesbyventura.com,1,2018-01-10,2018-07-09,homes,77,76,75,80,88,82,79,78,75,74,77,81,76,78,76,75,76,78,88,82,78,73,64,69,76,84,83,79,77,74,73,77,85,78,77,75,74,72,77,86,79,77,77,77,74,80,86,83,79,74,75,72,77,83,83,81,79,78,75,78,87,82,81,79,74,78,75,79,83,82,80,78,75,78,86,80,79,79,78,76,79,86,81,79,78,76,72,75,86,83,81,81,78,73,75,85,84,79,83,75,72,75,80,80,78,77,80,72,74,76,81,78,76,75,73,74,83,81,77,75,72,73,72,72,75,83,82,80,76,78,84,84,80,80,79,77,79,87,83,83,79,77,75,78,82,83,85,80,77,76,80,91,84,82,80,76,78,78,86,82,83,78,71,78,86,93,89,85,88,83,81,84,91,92,88,85,85,83,87,100,91
twoos.com,-1,2018-01-23,2018-07-22,os two,49,78,33,25,73,61,51,79,56,58,58,49,52,69,52,60,69,59,46,39,57,63,68,87,49,29,76,79,83,62,72,48,52,77,81,75,94,50,77,65,82,54,48,55,43,64,40,67,40,70,51,71,100,75,77,90,41,48,92,56,67,50,61,87,48,39,84,64,50,64,77,58,56,36,67,53,56,64,37,53,73,45,70,61,74,31,60,53,61,54,57,68,66,75,61,56,40,51,70,59,47,33,37,48,44,61,63,54,37,61,73,36,37,61,49,37,53,54,46,56,40,45,33,57,55,62,52,68,46,36,48,56,40,54,51,73,53,52,43,39,57,37,35,41,73,43,70,57,51,64,49,53,43,53,47,71,28,49,62,34,37,65,72,55,64,63,54,44,38,63,40,64,58,55,58,80,42,73,50,30,48
3zkt.com,1,2018-02-14,2018-08-13,3,76,75,76,85,88,76,76,76,75,76,86,93,83,78,78,76,77,88,93,83,80,76,73,75,88,92,82,80,79,79,81,90,94,79,78,77,76,78,92,99,84,83,81,83,84,93,95,82,77,78,77,79,90,92,82,79,79,79,79,91,93,81,80,79,80,86,87,96,91,81,81,78,76,86,90,78,74,73,73,75,83,86,73,73,73,72,74,85,87,75,74,74,77,82,93,97,84,80,87,82,94,100,98,83,82,79,80,80,90,92,79,75,74,72,74,86,90,81,75,74,75,77,88,90,83,78,76,78,78,89,93,89,83,76,75,74,86,93,85,83,80,76,76,85,87,76,75,73,74,74,83,86,75,75,76,76,77,84,86,76,76,81,80,75,84,84,76,77,76,75,77,82,84,75,75,77,76,77,83,86,76
icarestructure.com,1,2018-02-07,2018-08-06,structure,89,91,76,50,62,87,93,92,94,78,56,68,93,98,96,94,78,54,66,94,97,93,87,74,57,63,85,93,95,94,76,59,68,96,98,97,100,82,58,74,95,98,100,98,84,58,68,94,98,93,92,79,59,68,93,95,97,90,75,54,67,88,87,81,75,60,52,56,75,85,87,84,76,55,66,91,95,93,92,82,57,71,94,97,97,94,79,59,72,95,96,98,95,80,57,71,93,92,94,93,80,59,67,89,95,94,92,77,57,65,90,90,87,84,73,56,64,84,86,83,82,68,54,56,71,79,80,79,71,53,65,78,82,81,77,68,55,60,76,78,77,78,66,53,58,76,77,77,72,63,52,56,71,73,71,68,60,48,52,66,71,67,64,59,49,52,68,69,66,71,61,49,51,66,70,71,69,60,46,52,66
bestsourcedeals.com,-1,2018-01-23,2018-07-22,source deals,32,0,0,38,0,0,63,31,48,0,38,37,31,32,32,65,0,77,38,32,33,32,0,100,0,37,47,32,32,0,0,0,37,31,46,31,94,33,37,0,31,31,31,0,32,37,72,31,30,61,31,32,0,72,31,94,93,0,48,37,37,31,0,63,0,72,76,39,66,46,31,0,64,37,0,0,46,62,0,48,37,37,0,0,46,31,32,0,37,0,30,47,0,49,74,37,62,0,69,32,66,37,75,31,31,31,65,33,0,0,61,30,0,31,32,37,0,31,30,30,31,32,37,74,0,0,30,47,65,0,73,61,0,92,61,32,0,37,45,30,0,61,65,0,0,46,0,31,62,33,0,0,31,61,31,0,49,38,38,62,62,62,33,0,39,38,31,31,31,64,33,39,38,31,0,32,32,50,0,39,0
ilalley.com,1,2018-02-16,2018-08-15,il alley,23,79,43,87,60,56,31,56,21,54,83,64,31,31,23,32,27,81,44,24,16,16,32,49,98,55,41,92,26,46,57,66,65,23,30,20,31,48,79,79,41,51,25,36,53,66,100,35,25,30,35,47,95,59,35,30,46,39,37,60,27,30,46,21,43,41,50,57,58,23,15,25,42,24,24,35,39,15,25,47,73,36,22,45,30,46,21,55,27,25,35,30,52,40,48,36,25,23,16,38,38,49,49,25,20,15,26,16,54,24,25,37,30,50,31,45,36,55,51,20,15,23,46,60,31,34,22,23,58,30,44,0,30,37,30,16,55,30,15,15,45,15,47,55,18,30,45,15,30,32,49,42,30,30,55,30,48,46,37,45,30,15,24,61,48,38,45,23,41,31,32,63,37,36,31,23,47,38,50,31,46
empireacres.com,1,2018-02-09,2018-08-08,empire acres,0,35,0,0,81,0,0,0,35,0,41,0,0,0,0,35,0,0,0,0,0,35,0,36,41,0,0,0,35,0,0,0,0,0,33,0,0,0,40,0,0,0,34,0,0,0,0,0,0,49,33,0,40,0,66,0,34,34,0,40,39,34,34,0,0,38,42,42,0,0,0,34,0,0,39,33,0,0,0,0,41,0,33,0,0,34,0,0,0,33,0,0,0,35,0,40,34,0,0,0,36,0,0,0,33,0,0,36,0,0,33,0,33,67,0,0,0,0,0,0,33,35,0,0,0,32,0,34,35,0,0,0,0,100,0,0,0,40,33,32,0,0,0,82,0,33,0,0,0,0,0,0,33,0,0,0,0,0,0,0,34,0,0,0,42,0,0,34,0,0,0,0,0,0,0,35,0,0,0,42,34
artalexandros.com,1,2017-08-07,2018-02-03,art alexandros,0,0,90,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,82,0,0,0,0,0,99,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,81,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,82,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,86,0,0,0,0,0,0,0,0,0,0,0
folicacid-drinks.com,1,2018-02-09,2018-08-08,folic acid drinks,0,0,0,0,0,0,0,0,0,0,0,0,81,82,0,0,85,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,79,0,0,0,0,0,96,0,0,0,0,0,0,0,79,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,80,0,0,0,0,77,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,80,0,0,0,0,0,0,0,81,0,83,0,0,100,0
ga-ys.com,1,2015-07-14,2016-01-10,ga ys,43,0,0,52,50,41,42,0,43,0,50,50,43,43,64,43,45,51,52,0,0,0,44,0,50,0,0,0,42,0,45,0,49,42,41,0,43,0,0,0,0,42,0,0,0,0,0,0,41,0,0,0,0,48,41,41,0,0,0,0,49,0,0,0,0,0,52,0,0,41,41,62,0,49,0,0,0,0,0,0,100,0,0,0,0,42,0,50,49,0,0,42,0,44,0,0,41,0,0,0,0,0,0,42,0,0,44,88,50,0,0,0,0,0,0,50,50,83,41,41,0,43,0,49,0,0,0,84,0,50,73,0,0,0,42,0,50,0,0,40,0,42,0,0,50,0,0,41,0,43,0,49,41,0,82,0,0,51,0,0,0,42,0,46,0,0,82,0,0,0,0,0,0,0,0,43,43,44,52,0,0
regalcinames.com,-1,2018-01-23,2018-07-22,ci names,51,0,53,0,0,50,0,50,51,0,0,59,0,0,51,52,0,61,0,0,52,0,0,0,60,59,50,49,0,0,52,59,58,49,49,0,0,0,0,60,49,0,0,50,0,0,58,0,0,48,0,0,58,57,0,99,0,50,0,0,58,0,50,0,52,0,0,61,52,49,49,0,0,0,58,0,0,0,0,0,0,0,0,0,0,50,0,0,59,0,49,0,0,51,0,58,49,0,0,0,0,0,0,50,49,49,51,0,0,0,48,49,0,49,51,0,59,0,0,0,48,51,59,0,0,48,0,99,51,0,0,49,48,0,49,51,0,0,48,0,0,49,0,0,59,0,48,0,0,0,60,0,0,0,99,49,52,60,60,49,0,0,52,0,62,63,49,0,75,0,52,0,0,100,0,50,0,53,0,61,0
lbonphotographer.com,1,2016-02-23,2016-08-21,photographer,92,92,91,80,86,95,92,91,92,92,79,89,97,97,95,93,85,79,83,87,100,90,81,81,81,86,91,94,96,95,89,79,87,94,97,89,94,89,79,99,98,96,90,99,93,86,84,94,99,91,88,85,71,82,90,95,84,89,82,73,76,91,86,91,85,79,71,79,80,85,90,85,80,71,74,88,89,90,93,85,68,77,89,93,88,93,89,73,82,92,88,96,88,91,72,80,96,91,97,91,85,75,78,88,88,90,91,83,73,71,90,91,89,83,84,78,85,94,86,89,81,73,74,69,75,84,84,86,81,68,76,83,86,84,78,78,76,77,82,89,82,80,79,72,73,87,89,83,91,81,69,75,85,89,78,82,81,69,78,76,87,83,75,69,70,75,86,92,87,82,83,74,76,90,87,89,85,84,77,85,87
magnificento.com,1,2018-02-06,2018-08-05,o,84,83,80,77,77,82,86,84,84,83,76,77,83,84,84,82,77,72,71,72,74,81,85,81,78,83,85,90,89,87,86,83,83,88,88,90,89,84,81,87,88,90,91,91,89,82,84,89,92,94,94,92,85,88,93,95,94,93,86,83,87,92,93,91,85,79,82,84,92,95,94,95,89,84,89,93,95,95,93,91,88,88,91,96,96,93,88,83,87,91,92,92,94,88,83,86,91,91,86,89,89,87,89,93,94,93,95,88,83,86,94,94,96,95,90,84,88,95,97,97,97,92,87,90,100,96,88,80,85,86,89,94,95,98,94,88,86,89,96,96,98,92,91,84,89,93,96,96,92,92,83,84,89,93,94,91,87,80,82,89,89,88,89,86,80,80,84,86,88,89,86,81,79,87,87,87,89,85,82,80,84
loudcryrecords.com,1,2018-02-06,2018-08-05,cry records,0,0,40,0,45,0,37,38,0,100,45,0,0,38,38,0,80,0,0,39,78,0,0,0,0,45,37,0,0,76,0,88,44,37,37,0,0,39,0,44,0,37,0,38,38,0,0,0,36,36,37,39,44,0,37,74,0,38,39,0,0,37,0,0,0,85,46,47,39,37,37,0,0,44,86,73,0,37,74,97,45,45,37,37,37,0,0,0,0,73,0,0,38,0,89,0,37,0,81,0,0,45,45,37,0,37,58,39,45,0,0,0,37,73,0,0,67,37,36,36,0,0,45,44,0,0,36,0,0,44,43,54,36,0,0,38,45,0,72,36,0,37,0,45,0,36,0,0,0,0,0,0,37,0,0,0,39,0,0,0,0,0,78,81,47,46,37,0,0,0,0,47,46,0,37,0,38,0,0,46,74
hagerstowndaynursery.com,1,2018-02-07,2018-08-06,day nursery,77,69,72,38,49,80,89,55,87,59,38,24,81,73,62,74,55,40,40,100,79,69,56,50,29,34,65,66,67,51,60,24,27,77,68,68,56,62,30,39,82,73,74,79,54,27,31,80,77,75,63,48,30,44,72,68,73,65,64,34,38,75,69,66,62,20,24,24,28,69,56,46,51,27,30,72,65,56,70,52,30,27,71,71,73,55,57,24,49,83,62,73,62,46,24,40,88,71,70,65,62,25,27,35,72,79,69,67,35,42,81,81,69,65,52,32,25,73,66,66,59,53,25,21,46,68,66,65,38,27,23,68,58,66,54,50,26,27,82,64,70,70,78,26,36,64,71,66,69,69,33,28,70,66,58,59,57,26,31,55,71,71,72,47,28,21,58,56,63,54,45,20,31,64,54,58,62,55,22,23,63
933mnl.com,1,2018-02-26,2018-08-25,933 m,0,0,0,0,0,0,0,0,0,52,0,0,0,50,0,50,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,49,0,0,0,0,0,72,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,100,0,0,47,0,0,0,0,0,58,0,48,48,0,0,0,0,0,47,48,0,0,0,0,0,0,0,49,51,0,0,0,0,0,0,0,0,0,0,0,0,48,0,58,0,0,0,48,47,0,0,0,0,47,47,0,0,0,0,0,47,0,49,0,0,0,0,46,48,48,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,59,0,0,0,49,0,0,0,0,0,49,0,0,0,0,59,0,49,50,0,0,0,0,0
homemarketasia.com,1,2018-02-06,2018-08-05,home market asia,0,0,87,0,0,0,0,0,0,0,0,96,0,0,0,0,86,0,100,0,0,0,0,0,0,0,0,0,82,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,79,0,0,0,0,0,0,0,0,82,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,79,0,0,0,0,0,0,0,80,0,0,0,0,80,0,81,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0
latebloomersociety.com,1,2018-02-08,2018-08-07,society,93,92,89,75,74,89,98,93,93,89,72,76,95,100,94,95,87,75,78,94,99,95,90,83,75,76,88,94,94,93,87,75,79,92,99,96,95,88,75,79,97,94,96,97,91,75,75,93,94,91,93,91,72,74,96,96,98,92,85,73,73,92,92,90,86,73,66,61,80,93,94,90,85,71,78,96,92,95,95,92,76,78,94,94,90,90,85,70,76,93,92,94,92,86,69,72,95,97,98,90,86,71,70,87,93,93,94,83,68,68,90,90,86,83,80,68,67,87,84,87,81,77,62,59,69,84,84,84,74,66,69,85,85,86,79,76,66,64,82,83,82,81,77,65,61,81,80,82,81,77,66,64,79,80,79,79,75,64,61,78,79,77,67,69,62,62,78,82,81,81,77,62,64,79,77,78,79,75,64,65,78
mitco-lb.com,-1,2018-01-23,2018-07-22,co lb,50,44,0,39,38,32,64,32,33,0,39,0,33,54,65,33,34,0,78,33,34,66,0,51,39,38,97,33,32,33,34,38,37,32,47,48,0,34,0,0,32,48,32,32,68,57,37,63,31,31,0,33,38,37,32,31,48,49,33,38,38,47,0,49,45,37,59,40,33,63,63,32,33,0,37,0,31,31,0,99,64,38,31,32,47,65,0,39,38,63,31,32,33,45,38,38,32,32,35,65,34,38,0,32,32,0,44,0,57,0,31,0,31,0,100,38,0,64,0,0,0,33,38,76,0,31,31,64,33,38,38,63,52,32,0,49,77,38,46,31,47,32,34,39,0,0,31,31,32,34,0,38,42,31,32,32,0,0,38,32,32,32,34,35,41,78,96,32,32,49,34,40,39,32,32,65,33,69,40,60,97
