vivisin.com,2015-07-20,2016-01-16,viv,63,86,79,82,57,68,65,73,94,74,67,68,72,83,91,65,80,98,87,60,79,87,75,81,65,76,87,99,42,63,71,74,61,92,70,61,70,71,72,74,70,67,66,73,78,78,61,60,66,60,67,78,73,70,74,65,63,71,66,78,84,67,78,67,77,78,62,67,51,81,59,64,90,63,83,74,77,60,68,55,55,77,62,62,83,69,61,68,57,56,67,65,79,79,55,69,60,74,64,83,77,82,62,89,55,77,86,76,60,55,74,65,86,74,72,76,74,85,71,67,88,61,78,61,87,87,67,52,73,62,53,75,86,74,63,64,66,65,72,80,91,63,70,60,62,80,58,79,67,73,70,51,62,64,69,61,81,49,75,72,90,94,70,59,82,59,100,73,80,93,76,48,63,62,59,72,87,74,45,68,65
mlxj17.com,2017-12-10,2018-06-08,17,43,41,39,39,40,41,55,89,53,41,38,37,37,42,43,41,41,42,41,40,43,46,37,35,33,34,33,33,34,33,33,32,32,32,33,34,35,41,100,57,39,35,35,33,33,32,32,32,32,34,32,34,32,33,32,32,33,32,33,33,33,32,33,38,36,37,34,37,45,74,56,41,38,35,33,32,33,35,33,32,31,31,31,32,35,36,33,32,31,31,32,34,34,33,34,35,42,79,59,40,35,37,35,33,33,34,32,30,31,32,32,31,31,31,31,31,31,31,31,32,31,31,31,31,31,38,37,41,67,51,36,32,31,31,30,29,29,29,29,29,29,28,29,29,29,28,29,30,31,31,30,33,32,35,33,35,34,43,78,54,34,34,31,30,30,31,29,28,30,30,30,30,30,34,45,40,33,31,30,29,29
38for99.com,2018-02-09,2018-08-08,38 99,33,61,49,86,32,54,32,33,61,72,85,53,42,42,87,48,0,72,52,62,41,33,36,0,41,42,52,42,44,36,72,62,21,21,42,65,48,24,74,21,63,21,55,62,49,21,32,22,45,24,50,76,45,42,42,43,0,49,24,42,73,73,42,55,0,36,52,42,0,54,66,37,49,42,21,0,43,68,0,37,32,45,63,74,55,75,24,53,42,32,43,66,0,49,53,42,63,75,33,25,50,43,85,53,65,23,25,50,33,21,64,44,44,75,25,43,63,43,75,33,100,25,62,39,59,21,22,50,49,21,42,42,53,44,24,48,52,62,21,64,57,0,24,63,32,66,32,21,0,24,21,20,30,33,23,25,25,65,86,43,67,0,25,25,43,32,65,54,22,0,37,53,32,53,62,55,49,48,53,62,52
libertystgallery.com,2014-11-09,2015-05-08,liberty gallery,27,23,35,23,46,49,28,27,23,50,60,24,24,28,0,0,23,0,0,24,27,53,23,0,23,23,49,28,27,23,23,46,0,49,28,0,23,23,0,49,25,43,0,0,38,29,31,28,57,28,25,25,0,89,26,0,27,34,23,34,45,0,0,26,22,0,22,23,23,26,0,44,45,22,56,23,0,52,44,44,33,22,23,26,38,33,22,33,45,46,26,26,65,44,0,0,23,26,53,0,23,0,22,23,52,0,33,44,0,22,23,0,100,0,43,22,44,69,26,26,22,0,0,66,0,26,0,22,66,0,0,45,26,0,33,66,0,0,46,0,0,22,44,56,23,37,40,41,0,22,44,22,46,39,26,22,22,44,22,23,78,52,22,44,22,22,0,77,0,43,0,0,0,0,79,26,44,22,44,44,34
109pp.com,2013-10-23,2014-04-21,109,52,57,61,72,63,69,67,71,82,82,99,100,84,74,71,67,67,73,68,60,60,59,56,64,65,65,65,65,58,63,75,78,64,64,59,64,64,64,73,66,61,59,59,61,59,61,61,59,58,61,59,66,67,67,63,81,85,65,64,71,69,64,57,64,60,61,62,64,61,61,71,69,71,65,62,56,58,55,56,59,61,59,59,54,56,58,59,60,53,53,57,51,54,61,57,53,52,57,57,58,56,58,54,50,50,53,60,56,55,52,54,54,52,52,53,54,57,53,53,52,53,52,58,52,56,56,52,52,60,61,52,50,54,53,52,53,56,53,51,52,49,51,58,57,56,52,57,54,56,57,56,52,54,56,58,60,62,63,61,66,59,56,62,56,56,55,53,57,59,60,62,61,57,52,53,53,54,63,60,59,51
kididols.com,2012-10-04,2013-04-02,kid idols,0,82,0,0,77,0,0,0,82,0,0,0,0,0,78,0,0,92,0,0,0,0,0,0,90,0,0,0,0,82,0,0,0,0,0,78,80,0,0,0,0,0,0,80,90,0,75,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,75,75,0,0,0,0,0,75,0,0,0,0,0,0,0,0,82,0,95,0,100,0,80,0,0,92,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,71,0,0,73,0,0,0,0,0,0,73,0,0,0,70,70,70,0,0,0,70,68,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,67,0,0,0,0,80,0,0,0,0,0,0,81,0,68,0,73,78,84,0,71,0
cellofamily.com,2015-09-15,2016-03-13,cello family,64,32,0,34,0,0,0,0,0,0,34,39,0,64,0,32,0,34,0,0,0,32,32,0,34,0,0,0,0,32,32,33,0,0,32,0,0,64,33,0,0,0,0,64,0,34,38,38,32,63,0,0,67,37,0,31,0,0,33,0,37,37,0,0,0,32,66,37,0,0,0,0,66,0,0,0,0,0,63,32,0,0,0,0,0,0,0,33,0,0,0,66,0,0,35,0,0,0,0,0,0,0,0,0,0,34,36,0,0,0,78,0,0,0,0,0,76,0,0,0,67,0,0,0,0,33,100,0,0,0,0,0,33,100,67,0,35,0,0,66,33,33,34,0,0,0,0,68,33,0,34,0,0,0,0,0,0,0,0,37,32,98,33,33,34,0,0,0,0,32,33,0,0,37,0,0,0,33,35,0,0
jessica-and-david.com,2014-06-20,2014-12-17,jessica david,38,51,54,50,30,55,59,38,58,78,55,39,62,40,55,79,75,100,63,64,59,61,71,80,50,66,77,59,50,55,65,69,66,57,48,65,65,72,87,48,62,70,97,47,51,53,83,42,40,32,41,40,55,33,22,48,42,54,70,50,47,58,44,54,56,52,59,53,46,22,34,68,64,51,81,40,37,36,45,47,34,57,31,29,38,38,40,44,42,55,53,41,53,34,41,59,54,61,52,44,31,46,54,63,48,42,64,34,47,46,59,91,73,81,62,44,51,56,44,67,53,43,53,33,51,60,30,46,57,18,35,66,31,36,40,48,48,43,45,46,48,39,77,66,45,40,45,63,48,44,32,46,57,41,47,44,61,60,42,33,24,32,65,46,29,42,45,45,47,24,44,50,34,22,63,45,85,48,55,40,49
kyanidirect.com,2012-10-06,2013-04-04,ky ani,69,0,0,0,0,0,60,0,0,56,0,0,0,0,68,67,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,53,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,66,0,0,53,0,0,57,0,0,0,0,0,0,0,0,0,0,72,0,0,60,0,0,0,0,0,0,0,0,61,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,50,0,0,51,54,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,49,0,0,52,59,0,0,0,0,0,0,59,0,0,100,0,0,0,0,62,0,0,49,0
leaguesport.com,2013-11-18,2014-05-17,league sport,18,16,15,16,21,75,62,34,63,54,30,26,63,63,24,27,52,28,23,56,42,25,52,69,45,31,66,64,85,28,24,20,22,63,35,37,25,22,72,34,56,64,23,24,72,29,19,30,31,15,19,15,15,18,52,51,28,27,19,18,22,56,46,25,23,19,21,24,29,30,21,47,40,23,25,50,41,36,22,20,23,27,57,44,26,36,42,28,23,36,33,23,64,52,39,31,53,45,28,48,41,44,28,58,54,21,22,18,19,27,41,36,24,53,44,33,27,70,64,28,44,45,47,86,79,54,32,46,37,31,31,73,65,41,70,54,33,32,62,57,34,88,80,46,73,65,71,31,29,43,38,36,71,72,57,71,59,32,26,63,100,41,74,69,44,37,78,60,44,33,40,31,30,39,79,26,25,28,21,16,26
